sentence_id	n	v	w	n_first_index	n_last_index	v_first_index	v_last_index	w_first_index	w_last_index	sentence_text
5555081	input	like	would	9	9	6	6	5	5	At this point , we would like some more input whether or not there would be any serious opposition to a bot-driven replacement and re-mapping of the templates , that would break most of them while the process is in progress .
5559198	piece	like	would	27	27	25	25	24	24	A user , , claims to be the subject of the article , has reported at COIN that they may have a COI and would like a piece of information removed from the article .
5602139	input	like	would	17	17	14	14	13	13	Based upon these facts , my concern has not been addressed and I would like other community input on this AFD .
5608667	someone	like	would	25	25	18	18	17	17	Basically i found things that to my untrained eye seems very strange and I said `` I would like a Wikipedia admin or at least someone versed in the ways of Wikipedia to check -LSB- them -RSB- out .
5608985	somebody	like	would	19	19	18	18	17	17	Basically I ' m just starting to feel that none of my contributions are helping , and would like somebody to take a look at my edit history and see if I may have some `` hidden strengths '' I might not know about , that I could put to good use .
5609175	rate	like	would	8	8	5	5	4	4	Basically , I personally would like a higher rate of citations .
5610158	opinion	like	would	6	6	4	4	3	3	Basically , I would like an opinion as to if this is to featured article specifications - - in that does it need more work .
5610159	assistance	like	would	5	5	4	4	3	3	Basically , I would like assistance merging 3 templates into 1 .
5610162	advice	like	would	6	6	4	4	3	3	Basically , I would like some advice on how to handle this , and possibly someone to deal with it themselves , and walk me through the process involved , so I have a better idea of how things work here .
5610163	feedback	like	would	7	7	4	4	3	3	Basically , I would like some general feedback about the structure and level of detail , and to have pointed out any obvious bio-format errors I may have made .
5624662	verification	like	would	23	23	22	22	21	21	Based on the material I ' ve read from your excellent encyclopedia , I have a general perspective , but I would like verification from your knowledge .
5628933	nothing	like	would	9	9	8	8	7	7	Based on the user name , I would like nothing more than to assume good faith , but .
5654600	feedback	like	would	15	15	13	13	12	12	Basically -LRB- used sarcastically here -RRB- , I appreciate the help and would like your feedback on the minor changes .
5654753	bot	like	would	9	9	7	7	6	6	Basically , we over at CPDL would like a bot to mark broken links and do some -LRB- fairly simple -RRB- find and replace tasks .
5655148	advice	like	would	3	3	2	2	1	1	Basically would like advice on how to handle this in the future , especially when you get editors jumping on the ' bully ' band wagon as soon as you have an opposing view point .
5708907	administrator	like	would	30	30	28	28	27	27	Because I do not expect him to stop if I just remind him again -LRB- and I do not have energy for that anymore -RRB- , I would like an administrator to give him a more stern warning and keep an eye on his future uploads .
5743430	feedback	like	would	28	28	27	27	26	26	Battle of CarillonWhile most of the other Ticonderoga-related battle articles have been straightforward to improve , this one presents a somewhat distinctive problem , which I would like feedback in addressing .
5766429	set	like	would	20	20	18	18	17	17	Bearing in mind that I ' m not planning to spend any money on it , I would like a set of instructions on how to recover data from a particular directory to another machine as quickly as possible -LRB- i .
5799251	post	liked	would	22	22	20	20	18	18	Bax was as surprised as anybody to be offered the post , but gives no indication that Walton would have liked the post or accepted it if offered .
5813302	project	like	would	18	18	16	16	15	15	BATTLE that is evident in this area , and which many editors such as myself would like the project to be rid of .
5850859	baby	like	would	18	18	15	15	14	14	At the end of Part Two the Doctor asks the Fendahl skull if it would like a jelly baby , but actually offers it a liquorice allsort .
5851768	freedom	like	would	14	14	12	12	11	11	At the latter end of the 1980s Foster decided that he would like the freedom to perform , produce and record his own music rather than that of someone else .
5858349	rating	like	would	9	9	6	6	4	4	At the moment I would just like an importance rating and know if anyone else is working on other Local Goverment in Ireland articles .
5860705	input	like	would	17	17	15	15	14	14	At the mopment I feel that the article is very wel written but I would like more input on how to further improve it .
5892828	party	like	would	11	11	15	15	14	14	At the beginning of the game , the players decide which party sheet they would like to use .
5950917	candidate	like	would	23	23	21	21	20	20	At the time of writing it appears that this request is succeeding -LRB- which is cool -RRB- , but I would like the candidate to get involved with other areas of WP before considering using the sysop bit there .
5972794	feedback	like	would	32	32	31	31	30	30	At the top of the article it asked for ' reorganization to comply with Wikipedia ' s layout guidelines ' me and the other users have rearranged the page and would like feedback as to whether this meets Wikipedia standards .
5980741	access	like	would	8	8	7	7	6	6	At the very least , I would like access to the template , so I can add the relevant sources .
5980744	Neutrality	like	would	7	7	6	6	5	5	At the very least I would like Neutrality to fill in his missing vote on remedy 5 .
5980745	guidance	like	would	9	9	7	7	6	6	At the very least , I would like some guidance as to what prompted him to label factual edits supported by reliable sources as `` Absoultely absurd '' .
6039719	mention	like	would	4	4	2	2	1	1	Bangthedash101 would like all mention of Tesla removed from the `` History '' section , including `` Modern Developments '' and the `` Timeline '' , and if possible from the page itself .
6173748	pew	like	would	32	32	28	28	27	27	Back on parade , they are interrupted by the verger and the vicar , who invites Wilson to join the PCC , and also asks if he would like his own private pew .
6285877	reassessment	like	would	15	15	13	13	12	12	Auburn Tigers swimming and diving Have worked on the article extensively , would like a reassessment .
6328641	software	like	would	15	15	12	12	11	11	At the risk of jumping ahead I will state how I would like the WMF software to support transclusion .
6344411	reader	like	would	45	45	43	43	42	42	At the end , Nell states that she has come to believe that `` there is some complicity between reader and author in an account that makes no claim to the truth '' and that `` it goes without saying that I would like the reader to regard my own account as an exception to this truth .
6389823	feedback	like	would	55	55	53	53	52	52	Auto-biography , and I think the first case falls under the acceptable category of `` writing on subjects close to your heart '' , and I think that filling in the empty link to an SCDC article may be borderline acceptable as I found the link already in existence , but I would like some feedback .
6476413	War	like	would	10	10	7	7	6	6	Avalanche Press has stated that it would like more Great War at Sea supplements to be available .
6498388	queen	like	would	34	34	32	32	31	31	A woman approaches the queen whilst walking in Wanstead Garden as a supplicant , saying that her daughter - the Lady of May - has two suitors , and that she would like the queen to judge which of the two should win her hand .
